
TIME STEP:
500 = 0.5us

VOLTAGE STEP:
CH1:  32 = 1V
CH2:  32 = 1V
GND	134	10
N	CH1	CH2

0	237	3
1	238	3
2	237	3
3	238	3
4	237	2
5	237	2
6	237	2
7	237	2
8	238	3
9	238	3
10	238	4
11	238	3
12	238	3
13	238	3
14	237	3
15	237	3
16	237	2
17	238	2
18	238	2
19	238	3
20	238	3
21	238	3
22	238	3
23	238	3
24	237	3
25	238	3
26	238	2
27	238	2
28	238	2
29	238	3
30	238	3
31	238	3
32	238	3
33	237	3
34	238	3
35	238	3
36	237	2
37	237	2
38	237	2
39	238	3
40	238	3
41	238	3
42	238	3
43	238	3
44	238	3
45	238	2
46	238	2
47	237	2
48	237	2
49	238	2
50	238	2
51	238	3
52	238	3
53	238	3
54	238	3
55	238	3
56	237	2
57	237	2
58	237	3
59	237	3
60	238	3
61	238	3
62	238	3
63	238	3
64	237	3
65	237	3
66	237	2
67	238	2
68	238	2
69	237	3
70	237	3
71	238	3
72	238	3
73	238	3
74	238	2
75	238	2
76	237	2
77	237	2
78	237	3
79	237	3
80	238	3
81	238	3
82	238	3
83	237	3
84	237	2
85	237	3
86	237	2
87	237	2
88	238	3
89	238	3
90	238	3
91	238	3
92	238	3
93	238	3
94	238	2
95	238	2
96	237	2
97	238	2
98	238	2
99	238	2
100	237	3
101	238	3
102	238	3
103	238	3
104	237	3
105	237	3
106	238	3
107	238	3
108	238	3
109	237	3
110	238	3
111	238	3
112	238	3
113	238	3
114	238	3
115	238	3
116	237	2
117	237	2
118	237	2
119	238	2
120	238	3
121	238	3
122	238	3
123	238	3
124	238	2
125	237	3
126	238	3
127	237	2
128	237	2
129	238	2
130	238	3
131	237	3
132	237	3
133	237	2
134	238	2
135	238	3
136	237	3
137	238	3
138	238	3
139	238	3
140	237	3
141	237	3
142	238	3
143	238	3
144	237	2
145	237	2
146	237	2
147	237	3
148	237	3
149	237	2
150	237	2
151	238	3
152	238	3
153	238	3
154	238	3
155	238	3
156	238	3
157	238	2
158	237	2
159	238	2
160	237	3
161	238	3
162	238	3
163	238	3
164	237	2
165	237	2
166	237	2
167	237	2
168	238	3
169	238	3
170	238	3
171	237	3
172	238	3
173	237	3
174	238	3
175	237	3
176	237	2
177	237	2
178	237	2
179	238	3
180	237	3
181	238	3
182	238	3
183	238	3
184	238	2
185	237	3
186	237	3
187	237	3
188	237	3
189	237	3
190	237	3
191	238	3
192	238	3
193	238	3
194	238	2
195	238	2
196	237	2
197	238	2
198	237	2
199	237	2
200	237	3
201	237	3
202	238	3
203	238	3
204	238	3
205	237	3
206	237	3
207	237	2
208	237	2
209	237	2
210	238	3
211	238	3
212	238	3
213	238	3
214	238	3
215	238	3
216	237	2
217	238	3
218	237	3
219	237	3
220	237	3
221	238	3
222	238	2
223	238	2
224	237	2
225	237	3
226	237	2
227	237	2
228	237	2
229	237	2
230	237	2
231	238	3
232	238	3
233	238	3
234	238	3
235	238	3
236	237	2
237	237	2
238	238	2
239	238	3
240	237	3
241	238	3
242	238	3
243	238	3
244	237	2
245	237	2
246	237	2
247	237	2
248	238	2
249	237	2
250	238	3
251	238	3
252	238	3
253	237	3
254	237	3
255	238	2
256	237	2
257	237	2
258	237	2
259	238	3
260	238	3
261	238	3
262	238	2
263	238	2
264	238	3
265	237	3
266	238	3
267	237	3
268	237	3
269	238	3
270	238	3
271	238	3
272	238	3
273	237	3
274	237	3
275	238	3
276	237	3
277	238	2
278	237	2
279	238	3
280	238	3
281	238	3
282	238	3
283	238	3
284	237	2
285	237	2
286	237	2
287	237	2
288	237	2
289	237	2
290	237	2
291	238	3
292	238	3
293	238	3
294	237	3
295	237	3
296	237	2
297	237	2
298	238	2
299	238	2
300	237	2
301	238	3
302	237	3
303	238	3
304	237	2
305	237	3
306	237	2
307	237	2
308	237	2
309	237	2
310	237	3
311	238	3
312	238	3
313	238	3
314	238	3
315	238	3
316	237	2
317	237	3
318	237	3
319	238	3
320	238	2
321	238	3
322	237	3
323	238	3
324	237	2
325	238	3
326	237	2
327	237	3
328	238	3
329	238	3
330	238	3
331	237	3
332	237	3
333	237	3
334	238	3
335	238	3
336	238	2
337	237	2
338	237	2
339	238	3
340	238	3
341	238	3
342	238	3
343	237	3
344	238	3
345	238	3
346	238	3
347	237	2
348	237	3
349	237	3
350	238	3
351	238	3
352	238	3
353	238	3
354	237	3
355	238	3
356	237	3
357	238	3
358	237	3
359	237	3
360	237	3
361	238	3
362	238	3
363	238	3
364	237	3
365	237	2
366	237	2
367	237	2
368	238	2
369	237	2
370	238	3
371	237	3
372	238	3
373	238	3
374	237	3
375	238	2
376	237	2
377	237	2
378	237	3
379	238	3
380	237	3
381	238	3
382	238	3
383	237	3
384	238	2
385	237	2
386	237	2
387	237	2
388	238	3
389	238	2
390	238	3
391	238	3
392	238	3
393	238	3
394	237	2
395	238	2
396	237	2
397	238	2
398	238	3
399	237	3
400	238	3
401	238	3
402	238	3
403	238	3
404	237	3
405	237	2
406	237	2
407	237	2
408	237	2
409	237	2
410	237	3
411	238	3
412	238	3
413	237	3
414	237	3
415	238	3
416	237	3
417	238	3
418	237	3
419	238	3
420	237	3
421	238	3
422	238	3
423	238	2
424	238	2
425	237	3
426	237	3
427	238	3
428	238	3
429	237	2
430	238	3
431	237	2
432	238	3
433	238	3
434	237	3
435	238	3
436	238	2
437	237	2
438	237	3
439	237	3
440	237	3
441	238	3
442	238	2
443	238	3
444	237	2
445	237	3
446	237	2
447	237	2
448	237	2
449	237	3
450	238	3
451	238	3
452	238	3
453	237	3
454	237	2
455	238	2
456	237	3
457	238	3
458	237	2
459	237	3
460	237	3
461	238	3
462	238	3
463	238	3
464	238	2
465	237	2
466	237	3
467	238	3
468	238	2
469	237	2
470	238	2
471	237	3
472	238	3
473	237	3
474	237	3
475	238	3
476	238	2
477	237	2
478	237	2
479	237	2
480	237	3
481	238	3
482	237	3
483	238	3
484	237	2
485	237	3
486	237	3
487	237	2
488	238	3
489	238	2
490	238	3
491	238	3
492	238	3
493	237	3
494	237	3
495	238	3
496	237	2
497	238	2
498	237	2
499	237	3
500	237	3
501	238	3
502	238	3
503	238	3
504	238	3
505	237	2
506	237	2
507	238	2
508	237	3
509	237	3
510	237	3
511	238	3
512	238	3
513	238	3
514	237	3
515	237	2
516	238	2
517	237	2
518	238	3
519	237	3
520	237	3
521	238	3
522	238	3
523	238	3
524	237	3
525	237	2
526	237	2
527	237	2
528	238	3
529	237	2
530	238	2
531	237	3
532	238	3
533	238	3
534	237	3
535	238	3
536	237	2
537	238	2
538	237	2
539	237	3
540	237	3
541	238	3
542	238	3
543	238	3
544	237	3
545	237	3
546	237	2
547	237	2
548	238	3
549	237	3
550	238	3
551	237	3
552	238	3
553	238	3
554	238	3
555	238	3
556	237	3
557	238	3
558	238	2
559	238	3
560	237	2
561	238	3
562	238	3
563	238	3
564	238	3
565	237	3
566	238	2
567	237	2
568	237	2
569	237	3
570	237	3
571	238	3
572	238	3
573	237	3
574	237	2
575	238	3
576	238	3
577	238	3
578	237	3
579	237	3
580	238	3
581	238	3
582	238	3
583	238	3
584	238	3
585	237	3
586	237	3
587	237	2
588	237	3
589	237	3
590	238	3
591	237	3
592	238	3
593	237	3
594	237	3
595	238	3
596	237	2
597	238	2
598	237	2
599	237	3
600	237	2
601	238	3
602	238	3
603	238	3
604	237	2
605	237	3
606	237	3
607	238	3
608	238	3
609	237	3
610	238	3
611	237	3
612	238	3
613	237	3
614	237	2
615	238	3
616	237	3
617	238	3
618	237	2
619	237	2
620	237	3
621	238	3
622	238	3
623	238	3
624	238	2
625	237	2
626	237	3
627	237	2
628	237	3
629	237	3
630	237	3
631	238	3
632	238	3
633	237	3
634	237	2
635	238	2
636	238	3
637	237	3
638	237	2
639	237	3
640	237	2
641	238	3
642	238	3
643	238	2
644	237	3
645	237	3
646	237	3
647	237	3
648	237	3
649	237	3
650	238	3
651	237	3
652	238	3
653	237	3
654	237	3
655	237	3
656	237	2
657	238	2
658	237	2
659	238	3
660	237	3
661	237	3
662	238	3
663	238	2
664	237	2
665	237	3
666	237	3
667	238	2
668	238	2
669	237	2
670	237	3
671	238	3
672	238	3
673	238	3
674	237	3
675	237	3
676	237	3
677	238	3
678	237	3
679	238	2
680	237	2
681	238	3
682	238	3
683	237	2
684	237	2
685	237	2
686	237	2
687	237	2
688	237	3
689	237	3
690	238	3
691	237	3
692	238	3
693	237	3
694	237	3
695	238	3
696	237	3
697	238	3
698	237	3
699	237	3
700	237	3
701	238	3
702	238	3
703	237	3
704	237	2
705	237	2
706	237	2
707	237	3
708	237	3
709	237	2
710	237	2
711	238	3
712	238	3
713	238	3
714	237	3
715	238	3
716	237	3
717	238	3
718	237	2
719	238	3
720	237	3
721	238	3
722	238	3
723	237	3
724	237	3
725	237	3
726	238	3
727	237	2
728	237	2
729	237	3
730	238	3
731	238	3
732	238	3
733	237	2
734	237	3
735	238	3
736	237	3
737	238	2
738	237	2
739	237	2
740	237	2
741	238	3
742	238	3
743	238	3
744	238	3
745	237	3
746	237	3
747	237	3
748	237	3
749	237	3
750	237	3
751	238	3
752	238	4
753	238	3
754	237	2
755	238	3
756	237	3
757	238	3
758	237	3
759	237	3
760	237	3
761	238	3
762	238	3
763	238	3
764	237	3
765	237	2
766	237	2
767	237	2
768	238	3
769	238	3
770	238	3
771	237	2
772	237	3
773	237	2
774	237	2
775	237	2
776	237	2
777	238	2
778	237	3
779	238	3
780	237	2
781	238	3
782	238	3
783	238	3
784	237	3
785	237	2
786	237	2
787	238	2
788	237	3
789	238	3
790	237	3
791	237	3
792	238	3
793	237	3
794	238	3
795	238	3
796	237	3
797	238	2
798	237	2
799	237	3
800	237	3
801	238	3
802	238	3
803	237	3
804	238	3
805	237	3
806	237	3
807	237	3
808	237	3
809	238	2
810	237	3
811	237	3
812	238	3
813	237	3
814	238	3
815	238	3
816	237	3
817	237	4
818	237	3
819	238	3
820	237	3
821	238	3
822	237	3
823	238	3
824	238	2
825	237	3
826	237	3
827	237	3
828	238	3
829	237	3
830	238	3
831	238	3
832	238	3
833	238	3
834	237	3
835	237	3
836	237	3
837	238	2
838	237	3
839	238	3
840	237	2
841	237	2
842	238	2
843	238	3
844	238	3
845	237	2
846	237	2
847	238	2
848	237	3
849	238	3
850	238	3
851	237	3
852	238	3
853	237	3
854	238	3
855	238	3
856	237	3
857	238	2
858	237	2
859	237	2
860	237	3
861	238	3
862	238	3
863	238	3
864	238	3
865	237	2
866	237	2
867	237	2
868	238	2
869	238	3
870	237	3
871	237	3
872	238	3
873	238	3
874	237	3
875	238	2
876	237	2
877	238	1
878	237	2
879	237	3
880	237	3
881	238	3
882	238	3
883	238	3
884	238	2
885	237	3
886	237	3
887	237	2
888	238	2
889	237	2
890	238	3
891	237	3
892	238	3
